Temp(C),Temp (K),ftmprt,sr,xi,xs,ak1,Inter-S,Inter-E,delt,Portions
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.659924965,0.68015003,0,1.000729377
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.68015003,0.705696164,0,1.000729377
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.705696164,0.732260013,0,1.000729377
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.732260013,0.758062541,0,1.000729377
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.758062541,0.783893814,0,1.000729377
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.783893814,0.809967167,0,1.000729377
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.809967167,0.835664463,0,1.000729377
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.835664463,0.861034911,0,1.000729377
8.3,281.3,6.774831141,875.5315093,0.99885914,1.665081645,0.032405429,0.861034911,0.886672744,0,1.000729377
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.886672744,0.91203193,0,1.000729377
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.91203193,0.937308659,0,1.000729377
7.5,280.5,5.530124777,252.1753748,0.996050169,1.819278125,0.028435795,0.937308659,0.96203494,0,1.000729377
8.4,281.4,6.929921819,1022.414044,0.999022878,1.646807988,0.032937386,0.96203494,0.984222174,0,1.000729377
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.984222174,1.002231963,0.998273316,1.999002692
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.003958647,0.069267136,0,1.999002692
15.6,288.6,17.81399861,54515663.06,0.999999982,0.759112776,0.103263936,0.069267136,0.136948649,0,1.999002692
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.136948649,0.199696748,0,1.999002692
18.6,291.6,22.19039781,4336779267,1,0.555991369,0.163489784,0.199696748,0.253434822,0,1.999002692
19.2,292.2,23.05489391,10294688384,1,0.522821737,0.17902238,0.253434822,0.297590789,0,1.999002692
18.8,291.8,22.47895819,5787453319,1,0.544692053,0.16851848,0.297590789,0.335912328,0,1.999002692
18.9,291.9,22.6230901,6684719582,1,0.539134489,0.171087873,0.335912328,0.367869518,0,1.999002692
18.4,291.4,21.90144132,3248441948,1,0.567541079,0.158604552,0.367869518,0.397154599,0,1.999002692
18.1,291.1,21.46726211,2104328202,1,0.585348062,0.151537195,0.397154599,0.42361725,0,1.999002692
17.9,290.9,21.17731179,1574670358,0.999999999,0.597549858,0.14699378,0.42361725,0.447393951,0,1.999002692
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.447393951,0.470045712,0,1.999002692
17.6,290.6,20.74163799,1018541960,0.999999999,0.616363931,0.140421759,0.470045712,0.48921462,0,1.999002692
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.48921462,0.507046157,0,1.999002692
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.507046157,0.52437881,0,1.999002692
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.52437881,0.537732905,0,1.999002692
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.537732905,0.549386629,0,1.999002692
17.8,290.8,21.03218707,1361955089,0.999999999,0.603752234,0.14477114,0.549386629,0.556714009,0,1.999002692
18,291,21.32233677,1820426716,0.999999999,0.591415397,0.14924898,0.556714009,0.561525196,0,1.999002692
18,291,21.32233677,1820426716,0.999999999,0.591415397,0.14924898,0.561525196,0.565669334,0,1.999002692
17.2,290.2,20.15933839,568970068.7,0.999999998,0.642438078,0.132094415,0.565669334,0.575168832,0,1.999002692
16.4,289.4,18.98991016,176690497.6,0.999999994,0.698181946,0.116832688,0.575168832,0.588732991,0,1.999002692
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.588732991,0.605979229,0,1.999002692
14.6,287.6,16.3349096,12421129.8,0.999999919,0.843359403,0.088411672,0.605979229,0.626065399,0,1.999002692
14.6,287.6,16.3349096,12421129.8,0.999999919,0.843359403,0.088411672,0.626065399,0.644451956,0,1.999002692
16.4,289.4,18.98991016,176690497.6,0.999999994,0.698181946,0.116832688,0.644451956,0.650376545,0,1.999002692
17.6,290.6,20.74163799,1018541960,0.999999999,0.616363931,0.140421759,0.650376545,0.645920609,0,1.999002692
17.8,290.8,21.03218707,1361955089,0.999999999,0.603752234,0.14477114,0.645920609,0.640237167,0,1.999002692
18.9,291.9,22.6230901,6684719582,1,0.539134489,0.171087873,0.640237167,0.62433852,0,1.999002692
19.8,292.8,23.91584699,24351200681,1,0.491754912,0.195957769,0.62433852,0.600744862,0,1.999002692
19.4,292.4,23.34227086,13722063679,1,0.512239653,0.184505909,0.600744862,0.585833065,0,1.999002692
19.7,292.7,23.77259993,21101288284,1,0.496792793,0.193032811,0.585833065,0.570202483,0,1.999002692
19.1,292.1,22.91105786,8915506107,1,0.528200024,0.176339303,0.570202483,0.563412092,0,1.999002692
17.6,290.6,20.74163799,1018541960,0.999999999,0.616363931,0.140421759,0.563412092,0.570349225,0,1.999002692
15.7,288.7,17.96134396,63170245.91,0.999999984,0.751195671,0.104873771,0.570349225,0.588354627,0,1.999002692
15.4,288.4,17.51900139,40588745.71,0.999999975,0.775215097,0.100114798,0.588354627,0.60615616,0,1.999002692
14.3,287.3,15.88917508,7953917.069,0.999999874,0.870535835,0.084369667,0.60615616,0.62754674,0,1.999002692
13.7,286.7,14.99490757,3252412.442,0.999999693,0.927728835,0.076809016,0.62754674,0.649740193,0,1.999002692
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.649740193,0.673694767,0,1.999002692
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.673694767,0.694584132,0,1.999002692
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.694584132,0.712738938,0,1.999002692
13.7,286.7,14.99490757,3252412.442,0.999999693,0.927728835,0.076809016,0.712738938,0.72863385,0,1.999002692
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.72863385,0.744346165,0,1.999002692
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.744346165,0.758423206,0,1.999002692
13.5,286.5,14.69598604,2412046.315,0.999999585,0.947672425,0.074435974,0.758423206,0.771998638,0,1.999002692
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.771998638,0.78512761,0,1.999002692
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.78512761,0.799385521,0,1.999002692
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.799385521,0.814169459,0,1.999002692
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.814169459,0.829438162,0,1.999002692
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.829438162,0.842812787,0,1.999002692
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.842812787,0.848450451,0,1.999002692
14.7,287.7,16.4832812,14407813.13,0.999999931,0.834502715,0.089799642,0.848450451,0.84725254,0,1.999002692
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.84725254,0.83950527,0,1.999002692
14.1,287.1,15.59150122,5906129.212,0.999999831,0.889170994,0.081773746,0.83950527,0.843405002,0,1.999002692
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.843405002,0.836029709,0,1.999002692
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.836029709,0.833559585,0,1.999002692
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.833559585,0.831311275,0,1.999002692
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.831311275,0.833780318,0,1.999002692
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.833780318,0.845865028,0,1.999002692
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.845865028,0.863600351,0,1.999002692
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.863600351,0.883374064,0,1.999002692
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.883374064,0.903887361,0,1.999002692
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.903887361,0.924160412,0,1.999002692
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.924160412,0.947357898,0,1.999002692
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.947357898,0.971628137,0,1.999002692
6.9,279.9,4.591925688,98.68428242,0.989968328,1.944872164,0.025768443,0.971628137,0.996386755,0,1.999002692
7.5,280.5,5.530124777,252.1753748,0.996050169,1.819278125,0.028435795,0.996386755,1.019456763,1.016009651,3.015012343
7.9,280.9,6.153364187,470.2968949,0.997878195,1.740363352,0.030358617,0.003447112,0.055385115,0,3.015012343
9,282,7.858156028,2586.746089,0.999613563,1.541554679,0.036308807,0.055385115,0.108378277,0,3.015012343
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.108378277,0.160737769,0,3.015012343
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.160737769,0.21033294,0,3.015012343
9.7,282.7,8.936116024,7601.615155,0.999868466,1.427736686,0.040659456,0.21033294,0.258839115,0,3.015012343
10,283,9.396466431,12045.74098,0.99991699,1.381727816,0.04267281,0.258839115,0.305747948,0,3.015012343
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.305747948,0.351805947,0,3.015012343
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.351805947,0.394296799,0,3.015012343
14.6,287.6,16.3349096,12421129.8,0.999999919,0.843359403,0.088411672,0.394296799,0.432294698,0,3.015012343
15.4,288.4,17.51900139,40588745.71,0.999999975,0.775215097,0.100114798,0.432294698,0.464963507,0,3.015012343
16,289,18.40276817,98224689.87,0.99999999,0.727968036,0.109848372,0.464963507,0.492323873,0,3.015012343
15.9,288.9,18.25572863,84793430.38,0.999999988,0.73562433,0.108165648,0.492323873,0.517267299,0,3.015012343
15.9,288.9,18.25572863,84793430.38,0.999999988,0.73562433,0.108165648,0.517267299,0.539653498,0,3.015012343
15.1,288.1,17.07573759,26055451.92,0.999999962,0.800054982,0.095562534,0.539653498,0.563386092,0,3.015012343
15.1,288.1,17.07573759,26055451.92,0.999999962,0.800054982,0.095562534,0.563386092,0.584955734,0,3.015012343
13.4,286.4,14.54636872,2076862.117,0.999999519,0.957815093,0.073275885,0.584955734,0.611300335,0,3.015012343
12.5,285.5,13.19509632,537721.6479,0.99999814,1.054479919,0.063584286,0.611300335,0.638602403,0,3.015012343
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.638602403,0.665645884,0,3.015012343
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.665645884,0.691710974,0,3.015012343
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.691710974,0.716033312,0,3.015012343
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.716033312,0.740228959,0,3.015012343
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.740228959,0.764620347,0,3.015012343
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.764620347,0.787215779,0,3.015012343
11.3,284.3,11.38009145,87561.04206,0.99998858,1.19984482,0.052552652,0.787215779,0.808340585,0,3.015012343
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.808340585,0.826512167,0,3.015012343
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.826512167,0.843261666,0,3.015012343
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.843261666,0.859923223,0,3.015012343
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.859923223,0.876103461,0,3.015012343
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.876103461,0.891845968,0,3.015012343
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.891845968,0.905398244,0,3.015012343
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.905398244,0.906338471,0,3.015012343
15.6,288.6,17.81399861,54515663.06,0.999999982,0.759112776,0.103263936,0.906338471,0.891893997,0,3.015012343
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.891893997,0.87163784,0,3.015012343
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.87163784,0.840775588,0,3.015012343
18.9,291.9,22.6230901,6684719582,1,0.539134489,0.171087873,0.840775588,0.793341775,0,3.015012343
19.5,292.5,23.48581197,15840122641,1,0.50703452,0.187307444,0.793341775,0.744437281,0,3.015012343
18.6,291.6,22.19039781,4336779267,1,0.555991369,0.163489784,0.744437281,0.716014959,0,3.015012343
17.6,290.6,20.74163799,1018541960,0.999999999,0.616363931,0.140421759,0.716014959,0.702959842,0,3.015012343
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.702959842,0.696394672,0,3.015012343
15.8,288.8,18.10858726,73191310.12,0.999999986,0.743366534,0.106507562,0.696394672,0.701140322,0,3.015012343
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.701140322,0.714300002,0,3.015012343
14,287,15.44250871,5088576.639,0.999999803,0.898647585,0.080504578,0.714300002,0.728559162,0,3.015012343
13.9,286.9,15.29341234,4383737.981,0.999999772,0.908231887,0.079254244,0.728559162,0.742249321,0,3.015012343
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.742249321,0.75796509,0,3.015012343
12.5,285.5,13.19509632,537721.6479,0.99999814,1.054479919,0.063584286,0.75796509,0.776231879,0,3.015012343
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.776231879,0.792028237,0,3.015012343
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.792028237,0.806321776,0,3.015012343
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.806321776,0.822513682,0,3.015012343
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.822513682,0.840700312,0,3.015012343
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.840700312,0.854838292,0,3.015012343
13.3,286.3,14.39664687,1788069.088,0.999999441,0.968073514,0.072133084,0.854838292,0.862718664,0,3.015012343
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.862718664,0.866862265,0,3.015012343
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.866862265,0.865649668,0,3.015012343
14.7,287.7,16.4832812,14407813.13,0.999999931,0.834502715,0.089799642,0.865649668,0.862974591,0,3.015012343
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.862974591,0.845861295,0,3.015012343
16.7,289.7,19.42920262,274154568.4,0.999999996,0.676696177,0.122347165,0.845861295,0.826380431,0,3.015012343
18,291,21.32233677,1820426716,0.999999999,0.591415397,0.14924898,0.826380431,0.793803617,0,3.015012343
20.2,293.2,24.48785812,43146110757,1,0.472141941,0.208086228,0.793803617,0.733375291,0,3.015012343
21.1,294.1,25.76919415,1.55388E+11,1,0.430999828,0.238048726,0.733375291,0.669321369,0,3.015012343
19.6,292.6,23.62925496,18283319083,1,0.501885783,0.190149558,0.669321369,0.640327463,0,3.015012343
17.4,290.4,20.45068871,761414697.7,0.999999999,0.629256991,0.136197324,0.640327463,0.638917865,0,3.015012343
17,290,19.86758621,424994254,0.999999998,0.655914025,0.128109699,0.638917865,0.640961536,0,3.015012343
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.640961536,0.638612593,0,3.015012343
17.3,290.3,20.30506373,658229180.4,0.999999998,0.635811108,0.134130889,0.638612593,0.638260938,0,3.015012343
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.638260938,0.63958783,0,3.015012343
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.63958783,0.640752866,0,3.015012343
16.9,289.9,19.72155916,367252124.7,0.999999997,0.662764753,0.126160647,0.640752866,0.643361864,0,3.015012343
16.9,289.9,19.72155916,367252124.7,0.999999997,0.662764753,0.126160647,0.643361864,0.645661626,0,3.015012343
17.3,290.3,20.30506373,658229180.4,0.999999998,0.635811108,0.134130889,0.645661626,0.644425145,0,3.015012343
17.6,290.6,20.74163799,1018541960,0.999999999,0.616363931,0.140421759,0.644425145,0.640748892,0,3.015012343
17.8,290.8,21.03218707,1361955089,0.999999999,0.603752234,0.14477114,0.640748892,0.635762493,0,3.015012343
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.635762493,0.634085045,0,3.015012343
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.634085045,0.632624252,0,3.015012343
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.632624252,0.634638715,0,3.015012343
16.9,289.9,19.72155916,367252124.7,0.999999997,0.662764753,0.126160647,0.634638715,0.637972403,0,3.015012343
16.8,289.8,19.57543133,317323187.7,0.999999997,0.669691836,0.124239933,0.637972403,0.641678251,0,3.015012343
17,290,19.86758621,424994254,0.999999998,0.655914025,0.128109699,0.641678251,0.643390005,0,3.015012343
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.643390005,0.644091246,0,3.015012343
16.8,289.8,19.57543133,317323187.7,0.999999997,0.669691836,0.124239933,0.644091246,0.647082217,0,3.015012343
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.647082217,0.643942742,0,3.015012343
19,292,22.76712329,7720332636,1,0.533637379,0.173694642,0.643942742,0.626354941,0,3.015012343
19.4,292.4,23.34227086,13722063679,1,0.512239653,0.184505909,0.626354941,0.607128229,0,3.015012343
20.5,293.5,24.91584327,66193179830,1,0.457980624,0.217649324,0.607128229,0.577956073,0,3.015012343
20.5,293.5,24.91584327,66193179830,1,0.457980624,0.217649324,0.577956073,0.554489773,0,3.015012343
20.8,293.8,25.34295439,1.01462E+11,1,0.444271688,0.227631026,0.554489773,0.532051361,0,3.015012343
20.6,293.6,25.05831063,76328377543,1,0.453361481,0.220929201,0.532051361,0.516452937,0,3.015012343
19.2,292.2,23.05489391,10294688384,1,0.522821737,0.17902238,0.516452937,0.517496865,0,3.015012343
18.2,291.2,21.61208791,2432262940,1,0.579347075,0.153858884,0.517496865,0.526317138,0,3.015012343
17,290,19.86758621,424994254,0.999999998,0.655914025,0.128109699,0.526317138,0.541900274,0,3.015012343
15.7,288.7,17.96134396,63170245.91,0.999999984,0.751195671,0.104873771,0.541900274,0.562738105,0,3.015012343
14.9,287.9,16.77971518,19379283.23,0.999999948,0.817085371,0.092638287,0.562738105,0.58524195,0,3.015012343
13.6,286.6,14.84549895,2801033.329,0.999999643,0.937644128,0.0756136,0.58524195,0.610905851,0,3.015012343
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.610905851,0.637661789,0,3.015012343
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.637661789,0.666222952,0,3.015012343
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.666222952,0.693299034,0,3.015012343
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.693299034,0.714444235,0,3.015012343
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.714444235,0.729716776,0,3.015012343
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.729716776,0.740529539,0,3.015012343
14.4,287.4,16.03785665,9228957.432,0.999999892,0.861374752,0.085696971,0.740529539,0.750454274,0,3.015012343
14.6,287.6,16.3349096,12421129.8,0.999999919,0.843359403,0.088411672,0.750454274,0.758315538,0,3.015012343
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.758315538,0.766151768,0,3.015012343
15.2,288.2,17.22359473,30207316.64,0.999999967,0.791682044,0.097057523,0.766151768,0.768513222,0,3.015012343
17.3,290.3,20.30506373,658229180.4,0.999999998,0.635811108,0.134130889,0.768513222,0.751855868,0,3.015012343
19,292,22.76712329,7720332636,1,0.533637379,0.173694642,0.751855868,0.7170617,0,3.015012343
